userid,totaltweets,following,followers,followers_following_ratio,avg_retweetcount,avg_words_per_tweet,daily_tweet_count,unique_language_count,Max_tweets_in_1hr,label
180380,0,0,8213,0,50,0,0,0,0,1
634240,0,0,5173,0,7,0,0,0,0,1
181066,0,0,290,0,76,0,0,0,0,1
202447,0,0,8359,0,42,0,0,0,0,1
828601,0,0,7112,0,6,0,0,0,0,1
120620,0,0,1720,0,80,0,0,0,0,1
522609,0,0,6522,0,68,0,0,0,0,1
468804,0,0,8462,0,73,0,0,0,0,1
656510,0,0,6093,0,87,0,0,0,0,1
251901,0,0,6628,0,14,0,0,0,0,1
695530,0,0,1645,0,46,0,0,0,0,1
713378,0,0,4377,0,23,0,0,0,0,1
103106,0,0,6892,0,82,0,0,0,0,1
463229,0,0,1473,0,6,0,0,0,0,1
786485,0,0,7116,0,45,0,0,0,0,1
678968,0,0,9219,0,55,0,0,0,0,1
236480,0,0,9829,0,0,0,0,0,0,1
882472,0,0,9380,0,0,0,0,0,0,1
531818,0,0,5060,0,72,0,0,0,0,1
816083,0,0,5928,0,71,0,0,0,0,1
920534,0,0,8700,0,86,0,0,0,0,1
321768,0,0,4278,0,53,0,0,0,0,1
600051,0,0,3999,0,35,0,0,0,0,1
541280,0,0,7645,0,50,0,0,0,0,1
749159,0,0,6994,0,99,0,0,0,0,1
197707,0,0,7549,0,54,0,0,0,0,1
181198,0,0,4629,0,51,0,0,0,0,1
539761,0,0,2757,0,48,0,0,0,0,1
158627,0,0,1408,0,3,0,0,0,0,1
729288,0,0,165,0,11,0,0,0,0,1
979212,0,0,8148,0,87,0,0,0,0,1
110856,0,0,4748,0,59,0,0,0,0,1
506396,0,0,1498,0,3,0,0,0,0,1
674293,0,0,5153,0,11,0,0,0,0,1
888738,0,0,1201,0,35,0,0,0,0,1
829991,0,0,1966,0,6,0,0,0,0,1
567482,0,0,2276,0,85,0,0,0,0,1
411448,0,0,5587,0,97,0,0,0,0,1
667666,0,0,3422,0,7,0,0,0,0,1
772674,0,0,2357,0,89,0,0,0,0,1
802802,0,0,4456,0,45,0,0,0,0,1
606910,0,0,7611,0,90,0,0,0,0,1
354055,0,0,6116,0,50,0,0,0,0,1
696034,0,0,3289,0,19,0,0,0,0,1
590742,0,0,9517,0,64,0,0,0,0,1
667072,0,0,3393,0,6,0,0,0,0,1
141472,0,0,7500,0,89,0,0,0,0,1
174105,0,0,4879,0,59,0,0,0,0,1
758237,0,0,9105,0,70,0,0,0,0,1
626537,0,0,6863,0,62,0,0,0,0,1
234379,0,0,8998,0,84,0,0,0,0,1
515871,0,0,4421,0,38,0,0,0,0,1
662077,0,0,3799,0,97,0,0,0,0,1
686041,0,0,3865,0,66,0,0,0,0,1
141021,0,0,5988,0,30,0,0,0,0,1
148709,0,0,2020,0,4,0,0,0,0,1
302824,0,0,9663,0,47,0,0,0,0,1
538346,0,0,3840,0,0,0,0,0,0,1
897958,0,0,8667,0,75,0,0,0,0,1
613557,0,0,1255,0,20,0,0,0,0,1
104150,0,0,2316,0,21,0,0,0,0,1
646235,0,0,9084,0,42,0,0,0,0,1
872927,0,0,4163,0,77,0,0,0,0,1
998412,0,0,2603,0,96,0,0,0,0,1
478618,0,0,9159,0,60,0,0,0,0,1
484663,0,0,437,0,74,0,0,0,0,1
517878,0,0,4235,0,89,0,0,0,0,1
946017,0,0,9950,0,68,0,0,0,0,1
874251,0,0,852,0,51,0,0,0,0,1
944669,0,0,7995,0,13,0,0,0,0,1
474718,0,0,7455,0,11,0,0,0,0,1
955766,0,0,525,0,84,0,0,0,0,1
653328,0,0,2097,0,64,0,0,0,0,1
458540,0,0,9128,0,72,0,0,0,0,1
764135,0,0,7354,0,16,0,0,0,0,1
995812,0,0,7346,0,54,0,0,0,0,1
393482,0,0,1240,0,23,0,0,0,0,1
807336,0,0,7033,0,80,0,0,0,0,1
927864,0,0,5532,0,79,0,0,0,0,1
856824,0,0,5536,0,80,0,0,0,0,1
618428,0,0,4159,0,79,0,0,0,0,1
782553,0,0,9168,0,32,0,0,0,0,1
580901,0,0,2591,0,91,0,0,0,0,1
400596,0,0,2864,0,97,0,0,0,0,1
455798,0,0,9066,0,68,0,0,0,0,1
805829,0,0,6403,0,41,0,0,0,0,1
481238,0,0,2873,0,86,0,0,0,0,1
536532,0,0,568,0,16,0,0,0,0,1
764970,0,0,4443,0,46,0,0,0,0,1
997552,0,0,9052,0,87,0,0,0,0,1
799674,0,0,1571,0,6,0,0,0,0,1
995111,0,0,5153,0,100,0,0,0,0,1
155449,0,0,3269,0,64,0,0,0,0,1
511034,0,0,9202,0,73,0,0,0,0,1
897051,0,0,393,0,6,0,0,0,0,1
278256,0,0,6002,0,86,0,0,0,0,1
981618,0,0,8387,0,55,0,0,0,0,1
236872,0,0,9622,0,51,0,0,0,0,1
939215,0,0,6171,0,48,0,0,0,0,1
379494,0,0,3948,0,37,0,0,0,0,1
623869,0,0,4644,0,1,0,0,0,0,1
113942,0,0,7079,0,43,0,0,0,0,1
648186,0,0,7955,0,76,0,0,0,0,1
721820,0,0,8256,0,8,0,0,0,0,1
414201,0,0,3919,0,60,0,0,0,0,1
562032,0,0,2363,0,14,0,0,0,0,1
480104,0,0,9554,0,96,0,0,0,0,1
659294,0,0,451,0,57,0,0,0,0,1
652215,0,0,5008,0,37,0,0,0,0,1
350039,0,0,4737,0,29,0,0,0,0,1
841519,0,0,4938,0,89,0,0,0,0,1
405382,0,0,7163,0,100,0,0,0,0,1
807951,0,0,9472,0,52,0,0,0,0,1
172666,0,0,5725,0,73,0,0,0,0,1
637391,0,0,8940,0,36,0,0,0,0,1
457637,0,0,8056,0,10,0,0,0,0,1
515164,0,0,5769,0,92,0,0,0,0,1
144238,0,0,4092,0,59,0,0,0,0,1
497297,0,0,265,0,82,0,0,0,0,1
779087,0,0,3549,0,59,0,0,0,0,1
435619,0,0,5279,0,40,0,0,0,0,1
602608,0,0,6324,0,41,0,0,0,0,1
561395,0,0,9519,0,44,0,0,0,0,1
251425,0,0,669,0,21,0,0,0,0,1
233075,0,0,2019,0,8,0,0,0,0,1
996188,0,0,5581,0,17,0,0,0,0,1
321315,0,0,2281,0,57,0,0,0,0,1
893111,0,0,316,0,0,0,0,0,0,1
427086,0,0,7637,0,56,0,0,0,0,1
680749,0,0,3774,0,84,0,0,0,0,1
861206,0,0,458,0,1,0,0,0,0,1
330669,0,0,2486,0,12,0,0,0,0,1
685877,0,0,9918,0,88,0,0,0,0,1
676696,0,0,3544,0,75,0,0,0,0,1
767568,0,0,8146,0,89,0,0,0,0,1
826967,0,0,6445,0,82,0,0,0,0,1
707337,0,0,8433,0,6,0,0,0,0,1
143626,0,0,179,0,15,0,0,0,0,1
701811,0,0,2637,0,38,0,0,0,0,1
742166,0,0,3370,0,56,0,0,0,0,1
612460,0,0,7613,0,21,0,0,0,0,1
382358,0,0,8546,0,4,0,0,0,0,1
834889,0,0,2474,0,73,0,0,0,0,1
491289,0,0,7069,0,38,0,0,0,0,1
728784,0,0,3911,0,69,0,0,0,0,1
644516,0,0,6652,0,76,0,0,0,0,1
586674,0,0,1846,0,9,0,0,0,0,1
133586,0,0,3533,0,58,0,0,0,0,1
195184,0,0,3133,0,100,0,0,0,0,1
731658,0,0,3457,0,37,0,0,0,0,1
595950,0,0,562,0,25,0,0,0,0,1
321367,0,0,4458,0,61,0,0,0,0,1
560002,0,0,6000,0,18,0,0,0,0,1
248096,0,0,7692,0,41,0,0,0,0,1
604903,0,0,7852,0,98,0,0,0,0,1
514075,0,0,2204,0,57,0,0,0,0,1
660476,0,0,8111,0,3,0,0,0,0,1
571887,0,0,4672,0,17,0,0,0,0,1
922181,0,0,1392,0,61,0,0,0,0,1
786231,0,0,3202,0,25,0,0,0,0,1
963913,0,0,5160,0,48,0,0,0,0,1
513479,0,0,6237,0,92,0,0,0,0,1
777763,0,0,1084,0,24,0,0,0,0,1
690734,0,0,475,0,92,0,0,0,0,1
123612,0,0,4146,0,47,0,0,0,0,1
807193,0,0,1482,0,90,0,0,0,0,1
958413,0,0,4298,0,64,0,0,0,0,1
973832,0,0,32,0,21,0,0,0,0,1
190537,0,0,3566,0,98,0,0,0,0,1
240030,0,0,6241,0,75,0,0,0,0,1
724651,0,0,5924,0,28,0,0,0,0,1
658036,0,0,2220,0,19,0,0,0,0,1
934824,0,0,6306,0,98,0,0,0,0,1
635359,0,0,1617,0,5,0,0,0,0,1
861751,0,0,7792,0,73,0,0,0,0,1
833051,0,0,9587,0,99,0,0,0,0,1
214989,0,0,9605,0,3,0,0,0,0,1
130384,0,0,2313,0,66,0,0,0,0,1
805774,0,0,8233,0,44,0,0,0,0,1
570398,0,0,1178,0,8,0,0,0,0,1
763519,0,0,6101,0,26,0,0,0,0,1
335321,0,0,9613,0,37,0,0,0,0,1
123096,0,0,6207,0,47,0,0,0,0,1
579544,0,0,8838,0,74,0,0,0,0,1
329507,0,0,5279,0,13,0,0,0,0,1
724043,0,0,3558,0,73,0,0,0,0,1
724381,0,0,851,0,95,0,0,0,0,1
696640,0,0,4956,0,24,0,0,0,0,1
754205,0,0,4112,0,72,0,0,0,0,1
385260,0,0,7685,0,68,0,0,0,0,1
188247,0,0,8769,0,10,0,0,0,0,1
473101,0,0,1813,0,72,0,0,0,0,1
269108,0,0,8248,0,0,0,0,0,0,1
677929,0,0,9431,0,75,0,0,0,0,1
642197,0,0,2860,0,77,0,0,0,0,1
176788,0,0,6020,0,78,0,0,0,0,1
276743,0,0,639,0,77,0,0,0,0,1
232825,0,0,6868,0,14,0,0,0,0,1
809180,0,0,5529,0,67,0,0,0,0,1
866670,0,0,8133,0,63,0,0,0,0,1
515122,0,0,3638,0,14,0,0,0,0,1
891738,0,0,5221,0,34,0,0,0,0,1
220144,0,0,3023,0,14,0,0,0,0,1
590535,0,0,1370,0,53,0,0,0,0,1
845215,0,0,7116,0,51,0,0,0,0,1
602802,0,0,1090,0,85,0,0,0,0,1
860425,0,0,9710,0,22,0,0,0,0,1
721829,0,0,6696,0,83,0,0,0,0,1
545153,0,0,1217,0,55,0,0,0,0,1
935745,0,0,2184,0,9,0,0,0,0,1
258619,0,0,5600,0,85,0,0,0,0,1
575118,0,0,5802,0,78,0,0,0,0,1
623741,0,0,606,0,58,0,0,0,0,1
810020,0,0,8493,0,23,0,0,0,0,1
479656,0,0,9809,0,93,0,0,0,0,1
700593,0,0,8293,0,58,0,0,0,0,1
941061,0,0,1622,0,12,0,0,0,0,1
428476,0,0,6706,0,36,0,0,0,0,1
335812,0,0,6734,0,24,0,0,0,0,1
260279,0,0,8948,0,7,0,0,0,0,1
632479,0,0,3005,0,84,0,0,0,0,1
482111,0,0,4883,0,27,0,0,0,0,1
855439,0,0,3804,0,99,0,0,0,0,1
588579,0,0,4395,0,100,0,0,0,0,1
144891,0,0,9044,0,34,0,0,0,0,1
630256,0,0,3879,0,55,0,0,0,0,1
293182,0,0,5270,0,21,0,0,0,0,1
405992,0,0,8074,0,70,0,0,0,0,1
289623,0,0,935,0,46,0,0,0,0,1
523403,0,0,7759,0,0,0,0,0,0,1
720704,0,0,8332,0,6,0,0,0,0,1
287123,0,0,7261,0,54,0,0,0,0,1
806581,0,0,3513,0,44,0,0,0,0,1
534476,0,0,5609,0,66,0,0,0,0,1
371808,0,0,720,0,84,0,0,0,0,1
210669,0,0,2981,0,36,0,0,0,0,1
221842,0,0,881,0,42,0,0,0,0,1
237990,0,0,4237,0,76,0,0,0,0,1
653412,0,0,1010,0,34,0,0,0,0,1
511690,0,0,7629,0,47,0,0,0,0,1
492614,0,0,7365,0,89,0,0,0,0,1
850880,0,0,6048,0,74,0,0,0,0,1
652145,0,0,4026,0,9,0,0,0,0,1
713891,0,0,4239,0,28,0,0,0,0,1
683721,0,0,4559,0,6,0,0,0,0,1
154147,0,0,9221,0,33,0,0,0,0,1
246777,0,0,5299,0,48,0,0,0,0,1
833693,0,0,8216,0,20,0,0,0,0,1
761080,0,0,6587,0,2,0,0,0,0,1
828250,0,0,3652,0,86,0,0,0,0,1
481023,0,0,8775,0,65,0,0,0,0,1
237205,0,0,1923,0,27,0,0,0,0,1
216296,0,0,5164,0,63,0,0,0,0,1
604418,0,0,4669,0,52,0,0,0,0,1
936665,0,0,1477,0,24,0,0,0,0,1
124980,0,0,3623,0,29,0,0,0,0,1
545824,0,0,1729,0,91,0,0,0,0,1
164996,0,0,5107,0,74,0,0,0,0,1
535007,0,0,869,0,23,0,0,0,0,1
953491,0,0,6796,0,34,0,0,0,0,1
487233,0,0,8867,0,6,0,0,0,0,1
725092,0,0,3401,0,12,0,0,0,0,1
186676,0,0,718,0,98,0,0,0,0,1
578547,0,0,9106,0,87,0,0,0,0,1
730068,0,0,391,0,100,0,0,0,0,1
584302,0,0,5898,0,35,0,0,0,0,1
382556,0,0,5412,0,87,0,0,0,0,1
110554,0,0,5510,0,6,0,0,0,0,1
261442,0,0,3219,0,53,0,0,0,0,1
879806,0,0,1715,0,6,0,0,0,0,1
134582,0,0,3284,0,59,0,0,0,0,1
803507,0,0,8315,0,39,0,0,0,0,1
549355,0,0,8004,0,23,0,0,0,0,1
513002,0,0,2856,0,30,0,0,0,0,1
583378,0,0,7093,0,29,0,0,0,0,1
649376,0,0,5471,0,47,0,0,0,0,1
975433,0,0,6868,0,89,0,0,0,0,1
813952,0,0,8524,0,86,0,0,0,0,1
455785,0,0,6177,0,71,0,0,0,0,1
600464,0,0,1006,0,64,0,0,0,0,1
650762,0,0,3919,0,88,0,0,0,0,1
175091,0,0,9152,0,55,0,0,0,0,1
280837,0,0,6683,0,14,0,0,0,0,1
604573,0,0,6149,0,0,0,0,0,0,1
673138,0,0,2472,0,61,0,0,0,0,1
960908,0,0,3890,0,8,0,0,0,0,1
814263,0,0,6795,0,45,0,0,0,0,1
928663,0,0,2870,0,36,0,0,0,0,1
688814,0,0,2236,0,81,0,0,0,0,1
378949,0,0,795,0,34,0,0,0,0,1
253071,0,0,420,0,19,0,0,0,0,1
445244,0,0,3614,0,36,0,0,0,0,1
355974,0,0,6450,0,33,0,0,0,0,1
500438,0,0,9958,0,43,0,0,0,0,1
161900,0,0,268,0,89,0,0,0,0,1
623744,0,0,9139,0,29,0,0,0,0,1
453338,0,0,5916,0,19,0,0,0,0,1
371617,0,0,2357,0,78,0,0,0,0,1
148619,0,0,3231,0,87,0,0,0,0,1
350376,0,0,148,0,93,0,0,0,0,1
682584,0,0,2369,0,56,0,0,0,0,1
918339,0,0,6195,0,71,0,0,0,0,1
644443,0,0,4451,0,76,0,0,0,0,1
277646,0,0,7074,0,13,0,0,0,0,1
344104,0,0,1827,0,49,0,0,0,0,1
417528,0,0,3960,0,20,0,0,0,0,1
717029,0,0,602,0,62,0,0,0,0,1
488564,0,0,2841,0,22,0,0,0,0,1
694253,0,0,1553,0,1,0,0,0,0,1
561142,0,0,3555,0,86,0,0,0,0,1
816848,0,0,4728,0,36,0,0,0,0,1
104906,0,0,8264,0,65,0,0,0,0,1
931891,0,0,2265,0,88,0,0,0,0,1
690156,0,0,1046,0,12,0,0,0,0,1
994666,0,0,6378,0,84,0,0,0,0,1
460372,0,0,6040,0,48,0,0,0,0,1
883684,0,0,6963,0,90,0,0,0,0,1
560482,0,0,5465,0,73,0,0,0,0,1
982671,0,0,8758,0,7,0,0,0,0,1
461548,0,0,897,0,99,0,0,0,0,1
276372,0,0,1479,0,62,0,0,0,0,1
331563,0,0,9679,0,32,0,0,0,0,1
507768,0,0,2361,0,45,0,0,0,0,1
204748,0,0,7875,0,54,0,0,0,0,1
465816,0,0,2289,0,96,0,0,0,0,1
287503,0,0,4175,0,65,0,0,0,0,1
646268,0,0,4762,0,37,0,0,0,0,1
715944,0,0,6972,0,14,0,0,0,0,1
346910,0,0,8786,0,25,0,0,0,0,1
851172,0,0,4730,0,32,0,0,0,0,1
798941,0,0,8388,0,66,0,0,0,0,1
134006,0,0,9366,0,20,0,0,0,0,1
669678,0,0,5216,0,26,0,0,0,0,1
379631,0,0,8100,0,6,0,0,0,0,1
955369,0,0,1796,0,91,0,0,0,0,1
142254,0,0,3873,0,88,0,0,0,0,1
781092,0,0,4825,0,11,0,0,0,0,1
406572,0,0,2325,0,68,0,0,0,0,1
485609,0,0,3934,0,19,0,0,0,0,1
528178,0,0,2042,0,27,0,0,0,0,1
968052,0,0,7466,0,10,0,0,0,0,1
333561,0,0,8569,0,85,0,0,0,0,1
277406,0,0,84,0,22,0,0,0,0,1
628647,0,0,8188,0,73,0,0,0,0,1
604225,0,0,1800,0,32,0,0,0,0,1
920352,0,0,9476,0,63,0,0,0,0,1
487238,0,0,6423,0,51,0,0,0,0,1
738670,0,0,9118,0,48,0,0,0,0,1
129617,0,0,8208,0,47,0,0,0,0,1
551768,0,0,3498,0,98,0,0,0,0,1
853743,0,0,5381,0,92,0,0,0,0,1
560147,0,0,3155,0,96,0,0,0,0,1
274845,0,0,7424,0,67,0,0,0,0,1
402522,0,0,5283,0,22,0,0,0,0,1
458802,0,0,7723,0,4,0,0,0,0,1
531329,0,0,9648,0,85,0,0,0,0,1
394400,0,0,2964,0,5,0,0,0,0,1
739466,0,0,5793,0,6,0,0,0,0,1
200858,0,0,5994,0,73,0,0,0,0,1
684811,0,0,5712,0,69,0,0,0,0,1
712258,0,0,5600,0,80,0,0,0,0,1
294635,0,0,4526,0,95,0,0,0,0,1
967743,0,0,541,0,6,0,0,0,0,1
209509,0,0,6218,0,32,0,0,0,0,1
727784,0,0,5707,0,67,0,0,0,0,1
657086,0,0,4587,0,81,0,0,0,0,1
608125,0,0,1938,0,93,0,0,0,0,1
354168,0,0,6042,0,25,0,0,0,0,1
208381,0,0,6709,0,80,0,0,0,0,1
996577,0,0,8312,0,53,0,0,0,0,1
977809,0,0,8737,0,50,0,0,0,0,1
302605,0,0,5166,0,56,0,0,0,0,1
130129,0,0,2241,0,83,0,0,0,0,1
134821,0,0,9404,0,71,0,0,0,0,1
897260,0,0,1526,0,50,0,0,0,0,1
307692,0,0,6966,0,6,0,0,0,0,1
558201,0,0,1574,0,62,0,0,0,0,1
612250,0,0,1188,0,18,0,0,0,0,1
410893,0,0,6026,0,88,0,0,0,0,1
861278,0,0,685,0,86,0,0,0,0,1
387100,0,0,3270,0,11,0,0,0,0,1
530973,0,0,1679,0,32,0,0,0,0,1
797812,0,0,1001,0,1,0,0,0,0,1
300406,0,0,5555,0,96,0,0,0,0,1
725994,0,0,3820,0,94,0,0,0,0,1
451240,0,0,7737,0,38,0,0,0,0,1
568482,0,0,9863,0,25,0,0,0,0,1
852427,0,0,982,0,76,0,0,0,0,1
257069,0,0,2165,0,39,0,0,0,0,1
417436,0,0,5258,0,12,0,0,0,0,1
355103,0,0,8408,0,56,0,0,0,0,1
408013,0,0,5491,0,88,0,0,0,0,1
468175,0,0,3250,0,3,0,0,0,0,1
927705,0,0,108,0,37,0,0,0,0,1
668189,0,0,7322,0,41,0,0,0,0,1
638362,0,0,5666,0,93,0,0,0,0,1
183516,0,0,4283,0,86,0,0,0,0,1
458217,0,0,1128,0,14,0,0,0,0,1
780516,0,0,7130,0,33,0,0,0,0,1
824781,0,0,2118,0,89,0,0,0,0,1
192171,0,0,4625,0,18,0,0,0,0,1
165624,0,0,9813,0,33,0,0,0,0,1
419078,0,0,9933,0,73,0,0,0,0,1
733599,0,0,4837,0,33,0,0,0,0,1
829333,0,0,1250,0,73,0,0,0,0,1
901461,0,0,609,0,48,0,0,0,0,1
975932,0,0,375,0,1,0,0,0,0,1
929572,0,0,1180,0,45,0,0,0,0,1
725187,0,0,4876,0,96,0,0,0,0,1
951716,0,0,4233,0,22,0,0,0,0,1
323241,0,0,7914,0,36,0,0,0,0,1
706909,0,0,8905,0,31,0,0,0,0,1
538865,0,0,3358,0,86,0,0,0,0,1
625014,0,0,1152,0,42,0,0,0,0,1
332925,0,0,3588,0,45,0,0,0,0,1
325400,0,0,1508,0,30,0,0,0,0,1
738661,0,0,3241,0,54,0,0,0,0,1
576947,0,0,6714,0,60,0,0,0,0,1
153708,0,0,6670,0,16,0,0,0,0,1
565129,0,0,4085,0,6,0,0,0,0,1
307426,0,0,568,0,97,0,0,0,0,1
844320,0,0,3864,0,14,0,0,0,0,1
354766,0,0,3947,0,31,0,0,0,0,1
929050,0,0,1729,0,79,0,0,0,0,1
346521,0,0,9093,0,30,0,0,0,0,1
791158,0,0,827,0,39,0,0,0,0,1
580938,0,0,7607,0,86,0,0,0,0,1
577104,0,0,7123,0,48,0,0,0,0,1
340649,0,0,5611,0,65,0,0,0,0,1
600463,0,0,2787,0,62,0,0,0,0,1
190793,0,0,2717,0,63,0,0,0,0,1
962575,0,0,4615,0,76,0,0,0,0,1
329922,0,0,515,0,63,0,0,0,0,1
576158,0,0,303,0,5,0,0,0,0,1
244197,0,0,1423,0,82,0,0,0,0,1
776528,0,0,2022,0,92,0,0,0,0,1
519265,0,0,649,0,2,0,0,0,0,1
849231,0,0,4744,0,86,0,0,0,0,1
484139,0,0,7750,0,6,0,0,0,0,1
529960,0,0,4304,0,70,0,0,0,0,1
861752,0,0,8363,0,32,0,0,0,0,1
911338,0,0,7127,0,46,0,0,0,0,1
859411,0,0,6989,0,51,0,0,0,0,1
281201,0,0,2626,0,69,0,0,0,0,1
748640,0,0,2950,0,98,0,0,0,0,1
380690,0,0,3522,0,69,0,0,0,0,1
970009,0,0,2457,0,60,0,0,0,0,1
405771,0,0,1643,0,64,0,0,0,0,1
262611,0,0,8556,0,73,0,0,0,0,1
327627,0,0,2156,0,34,0,0,0,0,1
906978,0,0,2729,0,23,0,0,0,0,1
110125,0,0,6954,0,64,0,0,0,0,1
639779,0,0,3605,0,14,0,0,0,0,1
534562,0,0,7244,0,79,0,0,0,0,1
793893,0,0,3890,0,64,0,0,0,0,1
505204,0,0,5364,0,50,0,0,0,0,1
945135,0,0,7752,0,73,0,0,0,0,1
240317,0,0,7398,0,84,0,0,0,0,1
799423,0,0,4011,0,1,0,0,0,0,1
992774,0,0,7547,0,40,0,0,0,0,1
138605,0,0,9033,0,33,0,0,0,0,1
477393,0,0,707,0,8,0,0,0,0,1
185202,0,0,4835,0,77,0,0,0,0,1
793791,0,0,5860,0,49,0,0,0,0,1
135295,0,0,6618,0,7,0,0,0,0,1
988455,0,0,1676,0,46,0,0,0,0,1
986631,0,0,6433,0,54,0,0,0,0,1
104867,0,0,116,0,72,0,0,0,0,1
792254,0,0,9017,0,22,0,0,0,0,1
853422,0,0,5323,0,59,0,0,0,0,1
247612,0,0,1,0,30,0,0,0,0,1
866378,0,0,2634,0,10,0,0,0,0,1
640081,0,0,3438,0,99,0,0,0,0,1
238116,0,0,3359,0,99,0,0,0,0,1
640358,0,0,6641,0,7,0,0,0,0,1
406510,0,0,6592,0,5,0,0,0,0,1
658181,0,0,7309,0,55,0,0,0,0,1
327870,0,0,9207,0,63,0,0,0,0,1
993937,0,0,176,0,38,0,0,0,0,1
340256,0,0,4979,0,37,0,0,0,0,1
263519,0,0,8418,0,25,0,0,0,0,1
279414,0,0,180,0,48,0,0,0,0,1
180452,0,0,2105,0,92,0,0,0,0,1
352231,0,0,9455,0,80,0,0,0,0,1
152892,0,0,3886,0,47,0,0,0,0,1
956374,0,0,4586,0,52,0,0,0,0,1
471653,0,0,8476,0,3,0,0,0,0,1
655877,0,0,457,0,38,0,0,0,0,1
188513,0,0,5630,0,31,0,0,0,0,1
924673,0,0,5097,0,45,0,0,0,0,1
119151,0,0,507,0,50,0,0,0,0,1
537192,0,0,3393,0,6,0,0,0,0,1
143080,0,0,6811,0,77,0,0,0,0,1
945201,0,0,7944,0,58,0,0,0,0,1
118932,0,0,6482,0,87,0,0,0,0,1
275759,0,0,897,0,17,0,0,0,0,1
944396,0,0,7524,0,27,0,0,0,0,1
679575,0,0,520,0,59,0,0,0,0,1
367640,0,0,2295,0,81,0,0,0,0,1
693584,0,0,4215,0,38,0,0,0,0,1
342545,0,0,6736,0,96,0,0,0,0,1
787730,0,0,7811,0,88,0,0,0,0,1
165817,0,0,6623,0,58,0,0,0,0,1
587939,0,0,572,0,70,0,0,0,0,1
997879,0,0,5087,0,96,0,0,0,0,1
649080,0,0,4545,0,14,0,0,0,0,1
165019,0,0,6257,0,11,0,0,0,0,1
702160,0,0,1385,0,95,0,0,0,0,1
559635,0,0,6298,0,26,0,0,0,0,1
512469,0,0,1553,0,91,0,0,0,0,1
976629,0,0,8746,0,7,0,0,0,0,1
553331,0,0,5603,0,14,0,0,0,0,1
937450,0,0,6078,0,60,0,0,0,0,1
173639,0,0,1190,0,16,0,0,0,0,1
402798,0,0,4141,0,61,0,0,0,0,1
176567,0,0,4559,0,41,0,0,0,0,1
256100,0,0,2998,0,86,0,0,0,0,1
509219,0,0,5584,0,3,0,0,0,0,1
294581,0,0,7799,0,4,0,0,0,0,1
152505,0,0,7837,0,36,0,0,0,0,1
595162,0,0,3335,0,3,0,0,0,0,1
775951,0,0,3984,0,48,0,0,0,0,1
326892,0,0,8253,0,5,0,0,0,0,1
128925,0,0,1173,0,32,0,0,0,0,1
425918,0,0,5149,0,14,0,0,0,0,1
725985,0,0,1665,0,27,0,0,0,0,1
242770,0,0,267,0,90,0,0,0,0,1
901914,0,0,5758,0,23,0,0,0,0,1
625240,0,0,8985,0,30,0,0,0,0,1
830946,0,0,8499,0,72,0,0,0,0,1
951777,0,0,8219,0,35,0,0,0,0,1
920256,0,0,5508,0,66,0,0,0,0,1
849228,0,0,7754,0,33,0,0,0,0,1
731407,0,0,6067,0,5,0,0,0,0,1
979090,0,0,4689,0,60,0,0,0,0,1
227902,0,0,5429,0,96,0,0,0,0,1
622353,0,0,5665,0,32,0,0,0,0,1
633734,0,0,850,0,35,0,0,0,0,1
251226,0,0,1136,0,90,0,0,0,0,1
655778,0,0,7273,0,29,0,0,0,0,1
525780,0,0,305,0,51,0,0,0,0,1
624993,0,0,5574,0,24,0,0,0,0,1
499548,0,0,9290,0,41,0,0,0,0,1
602160,0,0,1240,0,90,0,0,0,0,1
324014,0,0,725,0,71,0,0,0,0,1
460587,0,0,7428,0,95,0,0,0,0,1
563193,0,0,6441,0,100,0,0,0,0,1
632387,0,0,4892,0,78,0,0,0,0,1
908127,0,0,928,0,75,0,0,0,0,1
604453,0,0,2932,0,55,0,0,0,0,1
387228,0,0,235,0,44,0,0,0,0,1
807247,0,0,5601,0,57,0,0,0,0,1
158513,0,0,6533,0,83,0,0,0,0,1
556226,0,0,6792,0,2,0,0,0,0,1
718268,0,0,8550,0,62,0,0,0,0,1
461591,0,0,8461,0,31,0,0,0,0,1
436206,0,0,9991,0,65,0,0,0,0,1
731530,0,0,2608,0,65,0,0,0,0,1
839929,0,0,5021,0,96,0,0,0,0,1
603043,0,0,9101,0,77,0,0,0,0,1
103519,0,0,5844,0,15,0,0,0,0,1
948448,0,0,270,0,30,0,0,0,0,1
161607,0,0,6907,0,54,0,0,0,0,1
740477,0,0,3334,0,61,0,0,0,0,1
746848,0,0,1056,0,18,0,0,0,0,1
287026,0,0,950,0,79,0,0,0,0,1
283734,0,0,7971,0,70,0,0,0,0,1
242521,0,0,5096,0,84,0,0,0,0,1
469029,0,0,8136,0,99,0,0,0,0,1
764962,0,0,9111,0,2,0,0,0,0,1
923813,0,0,4608,0,9,0,0,0,0,1
864964,0,0,2200,0,94,0,0,0,0,1
400073,0,0,3702,0,48,0,0,0,0,1
354831,0,0,8422,0,98,0,0,0,0,1
492299,0,0,6284,0,49,0,0,0,0,1
876362,0,0,9220,0,5,0,0,0,0,1
382403,0,0,6365,0,29,0,0,0,0,1
221690,0,0,868,0,11,0,0,0,0,1
182731,0,0,2872,0,17,0,0,0,0,1
762736,0,0,4785,0,25,0,0,0,0,1
419437,0,0,3629,0,0,0,0,0,0,1
559734,0,0,2569,0,14,0,0,0,0,1
